"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,
"Denmark","128","Primary net lending/borrowing (also referred as primary balance) (% of GDP)","GGXONLB_G01_GDP_PT","Value","1.42754317270993","0.640617974789142","-0.0854096972856303","-0.237192271720057","0.129572795694671","0.688955390689911","1.99864064167297","2.6154586854662","3.73823721064726","4.36758757746375","3.16268156783029","1.93941310612421","1.5115354017502","3.43976966830057","6.04388571630339","5.81176512548595","5.56771559988636","3.3503194613288","-2.37413501666238","-2.11499531179076","-1.44402318753946","-2.97171190320643","-0.830138929986728","1.59486968526095","-0.59179239779292","0.407105197861856","1.69164052239895","0.393020949134941","3.85091877600386","-0.107576852903714","2.18950178042527","0.768780087278557","0.510196487166695","0.313494633637665","-0.0318569129335155","-0.17017522948763","-0.208767701767164",
"Egypt","469","Primary net lending/borrowing (also referred as primary balance) (% of GDP)","GGXONLB_G01_GDP_PT","Value",,,,,,,,,,"5.87919475696896","3.9234886155928","-2.76223276555558","-1.42060050923145","-1.44967528993605","-2.29651785157069","-2.58250996587057","-0.590130760590097","-2.37696399519429","-3.19611011546724","-3.15917513462066","-4.7561708483077","-4.943598853526","-5.91191141689959","-4.18878929089966","-4.01614050816536","-4.1539281429918","-2.38069731974639","-0.401281584192366","1.28789103549705","1.18799586457248","1.17816054595566","0.97139612060219","1.12764944416503","1.45698145338251","1.57771078826034","1.50625042540076","1.54090991564079",
"Estonia","939","Primary net lending/borrowing (also referred as primary balance) (% of GDP)","GGXONLB_G01_GDP_PT","Value",,,,,,"-0.489613349992229","3.39808435748975","1.08130400492966","-3.04440756678538","-0.00321036073489017","0.171652850071115","0.423284261714166","1.53446026151534","2.24207172203034","0.950248032533829","2.64513686782967","2.38060895061559","-3.07686385964194","-2.41959742029712","0.0390093005270977","0.940816801331155","-0.361350450334297","0.124029997705013","0.668002611701881","0.0890458074282028","-0.480185994969629","-0.768299961021464","-0.57779591912285","0.102627974412141","-5.47302517606057","-2.31340206939627","-2.85735442511189","-2.15408582312855","-1.5848815947939","-1.0161909471834","-0.487719089307452","0.0181464825950535",
"Ethiopia","644","Primary net lending/borrowing (also referred as primary balance) (% of GDP)","GGXONLB_G01_GDP_PT","Value","-4.91376183607304","-3.77011312033596","-2.64389702523422","-2.92194275092346","-0.985889433597784","-2.16342241644463","-0.114705915974267","-2.00998882787549","-6.55446249227061","-7.20905843872577","-2.18532282631555","-4.26615314312263","-3.9452145354923","-1.41616695554223","-3.18032541020471","-2.99350357382712","-2.87117997694967","-2.42933851990798","-0.551173129774466","-0.909447287853355","-1.23579219341333","-0.873493594926833","-1.59239542354087","-2.22464510919419","-1.53582982719425","-1.83927119109085","-2.79334096752766","-2.50315963534868","-2.03073434311805","-2.36478872601519","-2.21398170522363","-2.40637199779662","-2.27156114057338","-2.18886413392207","-2.19811099967916","-2.22084123044415","-2.19229353159659",
"India","534","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,"-8.05145051337807","-9.50603528141682","-9.13498496453245","-8.45853347781685","-10.868401712266","-10.3095138412967","-10.9033036048378","-8.78210041109147","-7.35784361688615","-6.53355660237978","-5.12592251882172","-8.55889755592571","-9.29934484613483","-9.05406324924459","-8.56242929401368","-7.28593824248275","-6.52693494254077","-6.640711746078","-7.00535065333358","-7.40640076247009","-6.21957992234484","-6.81899278036883","-7.38056976748852","-8.65720915563934","-8.34444517654185","-8.45859372857031","-8.33381353628392","-8.15005863795521","-7.74448221069964","-7.50929266648869","-7.30095445660831",
"Indonesia","536","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,,,,,,,,"0.586129276510522","0.503499580017605","-0.957719667745003","-0.280750166398589","-1.76435867839476","-1.45101260852817","-0.974045172654618","-1.93503210799926","-2.54747332139644","-2.3421452233711","-2.66456735709816","-2.46376410826792","-2.42246290466138","-1.6896232916743","-2.17131353361679","-4.95983325973728","-3.68994739029127","-3.31815734919912","-2.65739892871981","-2.74375338484876","-2.65741478861528","-2.52152651614435","-2.47629679287026",
"Ireland","178","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,"1.97291448575544","3.35290579091475","3.7506705487383","0.233023298494934","-0.831633470577057","-0.146579192626257","0.96998801100937","0.548851780730332","0.950482216943914","-2.18186515932906","-8.22328025635574","-9.50793106042656","-8.95322817070925","-7.28033197516623","-5.78342544465046","-4.84315709751829","-3.06119257148209","-1.40853566686251","-1.42132068517073","-0.785268650483113","-0.142346354087263","0.330296192038733","-4.46547672230625","-2.04835211271735","0.225216254085965","0.477873888248234","0.655649082593939","0.749819814929942","0.662019711946487","0.643354688732011",
"Israel","436","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,,,,"-4.84244680906018","-7.22128907259296","-3.16179557930552","-2.28745921710842","-1.62092559163835","-0.658981453919833","-0.88611837155701","-3.84046301450601","-5.69945516068601","-3.51128955649083","-3.69081345374872","-4.19498149336727","-4.24312675787905","-2.4929067620673","-0.77212587239477","-1.56625983743067","-1.2184672409807","-3.84303509768152","-4.20606129370196","-9.36236066396872","-3.6482976909095","-0.683753537150929","-0.907200270188015","-1.64015216653202","-2.50230302126158","-2.53598600734809","-2.61762294082824",
"Italy","136","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value","-11.9827888123011","-10.4122067037147","-8.73634305139468","-7.94599209150437","-6.10260118281787","-5.31709900845863","-1.83219284439316","-1.88622635703165","-0.706819693905707","-2.36970441108553","-3.37183512280697","-2.67215608361359","-2.69623740120591","-3.32280423626991","-4.08391202848467","-4.38225673474203","-2.72474777256626","-3.50482124209759","-3.4690007726144","-3.55267068043838","-3.35622788066676","-1.47067108060719","-0.728502364508764","-0.830879352523805","-0.747797418688142","-1.03590318548933","-1.55245582258868","-1.5601221063152","-0.948522765283837","-6.03691653206721","-5.08679420529938","-5.7081079707683","-3.61486343465328","-3.59076091356898","-3.57579262897403","-3.43530387086182","-3.34966906794531",
"Japan","158","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,"-4.24667542503127","-5.1870134325738","-3.75085830049233","-5.2731343979136","-6.24271074131623","-7.22920467203068","-5.99957133284829","-6.91079274475272","-7.22317840500991","-6.36498125974727","-4.96812900772728","-3.42665224095119","-3.1419951743373","-3.58859056708726","-6.28228513071104","-7.59608217824042","-7.56307664947872","-7.20211698400249","-7.20100839801476","-5.48040331688512","-4.18630430988373","-4.02838208461238","-3.35702104033734","-2.47984783535876","-2.60456211660086","-8.18076500532495","-6.30143902493358","-7.34357960351191","-3.1724937746675","-2.27100932586387","-2.4569148751017","-2.56540430335717","-2.61715564877551",
"Kenya","664","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,,,,,,"0.138471852967978","1.00589531266429","0.405850231217925","-0.049132046441622","-0.422662143635794","-1.09431311834067","-2.63874624420119","-3.4966712470726","-2.79007724914531","-3.18270684179489","-3.63057395824325","-5.0533244570828","-6.13610860435322","-6.99682649178247","-7.05854609112482","-6.84670410369263","-7.38669088055603","-7.54990498109122","-7.49091522520493","-6.47141017031385","-5.35045981776591","-4.96528975165537","-5.46088673175115","-6.06244640565625","-6.31450371066268",
"Korea, Republic of","542","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,"1.95324980068807","1.85074310708055","2.22089237713985","1.4364130273912","4.02038521207165","2.60443030992541","3.05865166223905","1.58215219662365","0.0302533020482347","0.968520420404833","1.07565362148636","2.16754726302398","1.46001716961464","0.685138832773906","1.50039105374486","1.61781327897487","1.78139542057937","0.936956605852917","0.726384738611668","0.728104341262296","1.8148067681202","2.29740796455783","2.63229928634697","0.541127451180213","-1.52336979715444","0.236100101103858","-1.61193531826105","0.32322854949654","0.354946854983018","0.22121261263179","0.276515419172912","0.156441569717695",
"Latvia","941","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,,,,,,"-1.54738567068756","-0.94287488714945","-1.49429592383374","-2.19925270889814","-1.81441661072727","-7.67849992393709","-4.44610292548631","-4.22860200050928","-1.57964104007562","0.494273910813332","-0.825624867056626","-1.06574407169354","-1.12838686566593","-0.331642028218444","-1.18235074358145","-1.46510391876914","-1.11836611716821","-2.48472920422465","-4.78098818241508","-5.54346565282366","-2.15495887588519","-1.60098788447066","-1.71679871028662","-0.72360565355488","-0.419405653762597",
"Malaysia","548","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,"3.01823955570392","4.83337001795751","6.84408875348831","4.13405678078202","3.24625861772714","4.86640623024094","0.564279595427242","-3.54045088093222","-7.17715175228448","-4.376074280284","-4.36606836380308","-5.10823162122085","-3.9495663182868","-2.97884262418126","-2.7974681953886","-2.83815346174204","-2.8779489322105","-5.27242161100773","-4.67094630307427","-3.29654100196498","-3.34662605736025","-3.23876709614758","-2.52648823356746","-2.71701894673322","-2.69794395692459","-2.57992485120604","-3.57421768742657","-1.62663830760609","-3.52260673196518","-4.58211605166654","-4.08625570030387","-3.08705820028046","-3.07367355612126","-3.30989394608817","-3.23691201723981","-3.40745203907605",
"Mexico","273","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,"-4.98605950474644","-4.85288270852954","-3.24057173267037","-2.75974257280792","-2.05374834694099","-2.02839840800219","-1.34855096378234","-1.43867470805033","-1.54971605950847","-1.91240536583527","-1.11121406953648","-3.21847085868512","-3.71762433670782","-3.33745237505443","-3.91533289414044","-3.63230629909356","-4.47188951596576","-4.22892923270445","-4.05444502268286","-2.62023679101746","-2.35982106278111","-2.11538153451116","-3.25937792786729","-3.36160692893387","-3.64627588055441","-3.84546757892633","-2.45547422661866","-2.50548885088977","-2.58918391353511","-2.65833941416883",
"Morocco","686","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,,,,"-5.56259482024648","-4.64397122122683","-3.54471108877648","-3.23793657697334","-5.85715035300946","-2.26557761344729","-1.04410305965894","-0.305773650535115","-1.92761672934851","-4.26871174740652","-6.89988177567922","-7.68875697110376","-5.91559600744369","-6.60613343193226","-5.23561619474569","-5.26428953000987","-4.57836297989954","-3.85754142938132","-3.83841498881441","-5.22115168899217","-5.94943789788795","-5.10125809178504","-5.19406768811221","-4.50839037412374","-3.72458788710534","-3.10157449569927","-2.81289605372667",
"Netherlands","138","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value","-2.22382742221446","-2.79269130591119","-2.27492722463381","-2.71511719361555","-8.09091223012195","-1.0068081610446","-1.27831849633921","-1.74197285408134","-1.03380306561546","-0.655069163309423","-2.01600710424357","-2.37816050361478","-2.34847775004387","-1.01173859501289","0.217258243038891","-0.253843688948348","-1.77335013001276","-2.02429449565664","-4.38706623434402","-4.8374748751148","-4.41173054497594","-2.81661321416431","-1.15824552094517","-0.631737834296261","-0.895425026956208","0.765576410663292","1.34877076486223","0.874481373718164","1.05816277496603","-1.2943610410154","-1.91093165875734","-1.16357903863696","-1.3938630060754","-2.11443031676767","-2.64698184577367","-2.71740961987327","-2.68182537688431",
"New Zealand","196","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,,,,,,,,,"3.16557245305421","2.62957577157195","1.22608128763879","-1.28118781990688","-4.36374487349573","-3.69040926758456","-1.09866585238365","-0.258623881397819","0.373576185882076","0.633316690151133","0.952559760328959","1.08786800494052","0.907534048461171","-2.0256354351277","-3.54513199556329","-4.97077825420355","-4.82845097677613","-2.20384986472179","-1.35393390867868","-0.127470918225287","0.506551631983554","0.511285422969003",
"Norway","142","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value","-8.8359268144349","-9.81689445569149","-8.9706024475722","-7.75265855063299","-5.48894120293151","-4.0848611324694","-3.47688774704251","-5.08986168982862","-4.01834961860639","-1.21356853979998","-1.35630901007049","-2.72792703950116","-3.12866963106715","-3.17835971981766","-2.98911697613551","-2.47456710755424","-2.44610597603837","-2.67447574486359","-4.82947827858744","-4.90451033276763","-4.23783910698851","-4.67957640585915","-5.08788189057485","-5.9510046086311","-6.99052445205147","-8.03325610939216","-8.14458487984437","-7.32885087385354","-7.32032558560919","-12.2616058679338","-10.1299837309798","-8.64267381147471","-8.12478484604842","-8.16722692686429","-8.18699370691712","-8.2068246318039","-8.30098610962294",
"Peru","293","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,,,,"-1.53130486256026","-1.14120990786906","-1.27510996820448","-0.992917993822746","-0.723089071052608","0.195765053448572","1.58969338905241","0.970941403325819","-0.636589739674253","-0.0714206597278227","1.18545845401146","1.3231090419671","0.121907691252688","-0.121213328646329","-1.54307184733172","-1.81944292070753","-2.06088966673925","-1.61176839613782","-0.625920404582881","-5.97288671776873","-3.71410616372438","-2.78611556039249","-2.56875967716154","-2.29858450714824","-1.76235866644465","-1.22457111464302","-1.17005043156555",
"Philippines","566","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value","-0.473191792311604","-0.290958058768194","0.879128199779008","-0.995221174650327","-0.652218870091446","-0.670768914900313","-1.10684650755211","-1.51483825032239","-2.85952845673628","-3.72481511498678","-3.74522088135059","-3.90083788831262","-3.74072799813886","-3.11853833671373","-1.89411732785359","-0.0326456406651935","-0.491897894624429","-0.156199328997976","-2.13344015252797","-2.34154293170969","-0.254516526507202","-0.387698342697773","0.18304728957912","0.656647165774768","0.642053985697406","-0.382237160982432","-0.452524265894838","-1.60159331557509","-1.64911214192728","-3.48325175435174","-5.60285757298987","-5.4264488838082","-4.68012044686981","-3.70710210760361","-2.83301014497902","-2.06510564380006","-1.6067460717497",
"Poland","964","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,"-5.6366255836297","-5.69397383686745","-5.03080649818755","-2.88155357920965","-3.90985806486504","-4.77200969620461","-4.39719118473412","-5.76005580507531","-5.69697890979911","-3.70018512252844","-5.04085155239881","-2.83210008324633","-4.2171132013093","-7.13862323216948","-7.38060636347325","-5.60347401736137","-3.672453429806","-3.50348792862535","-2.97026446455058","-2.25946366595267","-1.83729338570872","-1.61212896122084","-1.20574903353975","-2.30116400106097","-5.47558337715058","-2.10727881210345","-4.93037681489284","-2.65527228904084","-3.9948181999909","-4.12410048182687","-4.00766647835389","-3.91936880654272",
"Portugal","182","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,"-4.1286333261861","-3.0890159576438","-3.71515621679245","-3.13343297521469","-3.79968615216243","-5.1033203474371","-5.03103301672133","-5.35015210653009","-5.89749142679128","-5.73006140804473","-3.98067680317962","-3.66123932858343","-4.11275463276233","-7.97447259941175","-10.3716339498046","-5.48774300122405","-1.66344247915178","0.0857719503434606","-2.66279995927475","-1.11352062755685","0.19701419475286","-2.31004875659254","-0.536560629682912","-0.668754721986875","-1.41888923382395","-0.240303850953532","-0.685881188575557","-0.997125598189705","-0.98851295979681","-1.06011201807803","-1.0744536442874","-1.19905953796482",
"Romania","968","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,,,,,,,,"-0.997604932593649","-2.98790797738471","-5.94499688563529","-9.79503465162652","-8.79952470258011","-5.93275621472499","-3.42795832045988","-1.42281948599188","-1.76047214187103","-1.10196486518791","-0.673963431557132","-1.92551920868233","-3.55899569259501","-3.85146130306768","-5.93369183189471","-8.90010868500717","-6.69800314242182","-6.54228867568172","-5.24060968343852","-5.03455645884126","-4.86208799110638","-4.80446215468872","-4.36333742671308",
"Russian Federation","922","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,,,"2.62913327434738","2.73910156579529","0.893712088241234","1.57521586663996","4.70736796980155","7.76262633920716","7.67148042611858","4.73846926250462","3.47389654243931","-4.41829624557678","-2.43214425042008","1.48587832975087","0.0725650266702882","-1.56021563233144","-0.134130661071763","-3.07683349726124","-3.20892961182754","-1.00176304727377","2.94397239279896","1.98748155568872","-4.37268608268178","0.515460848789346","-2.3948810404237","-1.64544132960566","-1.00354713969071","-0.31948414125043","-0.116009980087857","0.0440959688273237",
"Singapore","576","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,"0.622670740258684","3.00279164415451","2.01271822628779","-0.714364020428794","0.411271847146117","-1.1248663470255","-0.100201484701091","0.326743617592151","-0.376274421625746","2.31912723539628","1.03979853631764","-0.841626289429043","1.25332911111923","2.5033022137479","2.36815159057595","1.47834751777415","0.967112460687201","-0.678379857431523","0.757778690324249","1.75463013271405","0.661168531103175","1.73535131184196","-7.88860675514063","-2.32180163674491","-0.53139843563663","-0.521972124545589","0.612646257989534","1.17486087602401","1.54591249712157","1.72525422064539",
"Slovak Republic","936","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,"-7.56153041873966","-7.6924086992259","-7.39020879324357","-7.2644703404719","-11.4603287535594","-5.83524396534233","-6.92587565393057","-2.38527490302982","-1.75008091776633","-2.74534897004776","-4.36533413448374","-4.42783438707949","-5.09471464162205","-6.7306779049212","-6.88151545639863","-3.4411026285055","-3.20160621353203","-1.5218217191528","-2.3465070807364","-3.26960307733152","-3.08874713677604","-1.52397191488624","-1.64830988410646","-1.78135388858639","-3.57566451710835","-5.11470599862385","-3.11671293595178","-3.58169326688498","-3.50705394386442","-3.26397008641537","-3.1281905877086","-3.22525121422482",
"Slovenia","961","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,"-1.07179325026032","-3.82430825414922","-2.68525264006029","-3.08654195180576","-3.29569023243656","-1.87786846215781","-2.65748743129718","-1.2964502182055","-1.11389554312198","-2.50771827650265","-2.33272853301554","-3.82034710556222","-4.32272695465171","-5.08850159014022","-6.93802185350246","-3.0321892031049","-12.7982393579203","-4.35552031585633","-1.94684024492207","-1.82746114396958","-0.0346451237337542","0.592896203119179","0.0107360014179738","-6.50340396316361","-6.02839450272668","-4.76308134509525","-3.59362093287353","-2.81998002869982","-2.18251669958603","-1.90396869676532","-1.68422473546559",
"South Africa","199","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,,,,"-0.650536398869153","-0.622404668889084","-1.04843050338556","-0.701256098685275","-0.0316289957458162","0.607456688838759","0.672324923594338","-1.06467337091623","-3.50590141706612","-3.66654232204243","-3.61203052447411","-4.01187785190359","-4.02807991886577","-3.97523130103653","-4.17233358513902","-3.5954579384329","-3.83468078477041","-3.80145550428874","-4.47455480655425","-5.68178479957302","-5.34089433407171","-5.52961345131478","-5.73663334073226","-5.79258520579001","-6.15534927535836","-6.63427069955866","-7.09281321506113",
"Spain","184","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,"-2.15949660771079","-1.13985723587134","-1.62731413159421","-0.965599988608287","-1.43382411472438","-1.21972931634819","-1.06873277170156","-1.22449462243113","-1.18408679399133","-0.34340871341734","-0.0818850251723452","-0.753959351490173","-6.54672253038304","-9.91254324944607","-7.777421159972","-6.81109203371976","-2.72132609901827","-1.71358640503515","-1.1926708105208","-2.13483902069906","-2.49549943079103","-2.38595486646025","-2.18953630470956","-3.11503142648905","-5.36915011942695","-4.34310233104831","-4.53909215328801","-4.19158636448327","-4.27405884844154","-4.33324499488915","-4.48492954495531","-4.42537676390332",
"Sweden","144","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,"-10.5104404771019","-9.35066513252238","-5.49116077788529","-4.39982198306922","-2.46776941596974","-2.67260058195905","-1.44145009793754","1.50494499276861","-0.875559374400235","-0.168667681298765","-0.518658663372092","1.10089051543336","0.931183373430403","1.71548540513722","0.959562570013965","1.00264635837766","0.351704620040191","-0.550840205258445","-0.843620048175573","-0.877990519213603","-0.894903764946431","-0.68721896175903","0.728945025853207","0.904451834468708","0.325376293166268","-0.166824510524873","-1.62744925308808","-0.344521309501026","-0.27764190384633","0.0591187719303914","1.09653976419396","0.797084435409156","0.400870274442886","0.343897280834067",
"Switzerland","146","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value","-2.17739310249097","-3.03316241931225","-2.96204742457693","-2.61825796237309","-1.74473454954996","-1.63729401408976","-2.10390673772742","-1.37065741043038","-1.47398134517468","-0.281715787711848","-0.30131218652639","-1.69693370908736","-0.764395498196463","-0.932154081221263","-0.304121531790508","0.737197149774774","1.08404623341567","1.24396238105329","1.05195916863571","0.413779384506286","0.656484636496179","0.351220929490104","-0.349654201707685","-0.225902697457838","0.551876593308169","0.24402848154969","1.15119284192822","1.07542044943761","1.22805665699206","-2.33819532970059","-0.500946254432007","-0.203910399141577","0.263435300035757","0.399274945270437","0.370565454336954","0.411485793768446","0.424215666557193",
"Thailand","578","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,"1.75341777207439","-2.6941587140478","-4.87364890645593","-7.38642469719262","-1.04276437780366","-0.648953687698529","-5.21456474020508","1.89665262441613","0.851821142753081","2.00659200729242","1.75297338817256","-0.188457866606818","0.442713184625871","-1.4158409041315","-1.26320683573785","0.0465181643444714","-0.682112797936887","0.0724924374282401","-0.664864022939521","0.312122257962164","0.717810794134522","-0.426074188277241","-0.128116481053916","-0.950771682712611","-3.81988779399944","-5.87795402918567","-4.85838530392443","-2.72832140049434","-3.14656062657037","-3.30050042340069","-3.62632902806261","-3.68152231607697",
"Turkey","186","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,,,,"-9.44964856856504","-10.2059556275981","-6.60979176489305","-4.28008625657484","-1.5977826946947","-1.9660319042801","-3.36361284926799","-3.13104680171425","-3.22957729596323","-2.08610494334661","-1.09293712267434","-1.73031757174901","-2.02998150986905","-1.60754676661657","-1.60005758372108","-2.11634862312824","-2.90827418901287","-4.15416642739597","-4.01584434676495","-3.6235052062444","-4.32506773142246","-4.86748010578262","-5.43682924743341","-5.66700888296458","-5.58725374737071","-5.89322077711719","-5.94903596294837",
"Ukraine","926","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,,,,,,,"-6.58305876087178","-2.13608155887555","-2.06133596273137","-4.01538731554481","-3.79207543407173","-2.24789850940098","-2.70595464257479","-3.1067258560107","-4.39354062141642","-4.62316887895016","-3.20441983849436","0","-0.911029143796727","-1.55555035651038","-2.98117900795025","-1.81459394643133","-4.5435546407527","-3.46830988362839",,,,,,,
"United Kingdom","112","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value","-3.20433555296115","-4.67478140195898","-5.76986409040234","-5.53098773267377","-4.65578372758446","-2.76133289601158","-1.86666873122892","-0.471658317679449","0.513518908147856","0.895281457834714","-0.016179984111887","-1.7127503726531","-3.11186874981952","-3.15220340246278","-3.48827980270408","-3.63307262303762","-4.12714867224791","-6.00979380141041","-7.6083950027663","-6.3900314437448","-5.02037292246952","-5.15263931037957","-3.23749954998304","-3.93057252117918","-3.61290369904987","-2.78148571765321","-2.33375516029454","-2.37107429662303","-2.65407542685925","-10.720482215949","-7.11821661867032","-4.34695568954355","-1.74721202581643","-0.433717198332491","-0.645075865702151","-1.09787259726379","-0.991200987878736",
"United States","111","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,,,,,,,"-2.79234989657011","-3.67137669999099","-3.57688936777798","-2.61577174477011","-1.96734813352355","-2.8931061410217","-4.7441887844159","-6.55132760640769","-8.19308690722058","-6.73096352777634","-4.96194264152495","-3.15443753031836","-2.66652132422872","-2.54157380970466","-3.58362679724996","-4.12731472427946","-5.10870806469439","-5.67056262685955","-10.8435455502314","-9.5094200845529","-4.03125313103557","-5.34184157749857","-5.97698654548095","-6.85748102249822","-6.98100414364555","-6.7527012292781",
"Emerging Market and Middle-Income Asia ","503","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value","0.126943354007936","0.287285907986754","0.573469862821183","0.727540085288722","-0.0958463748223507","-1.87632416194648","-2.44875778993685","-3.27736325631379","-4.16763341045889","-3.94758222446513","-3.89090882876135","-4.14437663240859","-3.75591446859631","-2.42588306237804","-1.9432666444178","-1.72903394109461","-1.37006151463696","-1.81234272031158","-2.97323671721056","-2.59856977252513","-1.92805605107462","-1.60663606203067","-1.82439043351863","-1.67005050652682","-2.79974491068408","-3.53285372879517","-3.4704744550984","-4.18703849875792","-5.46108907210235","-7.7625909509885","-5.82586346372934","-7.64857140011503","-6.36656386902175","-6.67522048671689","-6.66029013906565","-6.65765645478017","-6.67871421444381",
"Emerging Market and Middle-Income Economies ","035","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,"0.389583713976293","0.0742147022773471","-0.821036296601017","-1.6038898547617","-2.11975226614034","-2.80303473219626","-3.44796979126572","-3.39911258925951","-3.15568182656943","-3.37425909016926","-2.83668466847388","-1.62204678741507","-0.812522621385116","-0.880496314926978","-1.14841920657754","-1.52373651253577","-3.29520765300231","-3.09685535867456","-2.17284391695883","-2.07772758650368","-2.48434918179321","-2.65015268217597","-3.6580480783732","-3.90609751107658","-3.61001124374826","-3.72161429249452","-4.57135983511119","-7.2291475505067","-5.19248577982845","-6.6657187915813","-5.73314043854572","-5.84802128361536","-5.73929415502668","-5.70144281956044","-5.68111142525171",
"Euro Area","163","Cyclically adjusted balance (% of potential GDP)","GGCB_G01_PGDP_PT","Value",,,,,,"-3.31504922632774","-2.26358568499458","-2.12434076877789","-1.47466242997891","-1.91699102735653","-2.63457412084133","-2.90242194190381","-2.71153393331226","-2.72051986159343","-2.4934506476857","-2.25273404350991","-2.1847205386458","-3.43464503206576","-4.60628049948557","-5.00621934933666","-3.75835696523325","-2.46433707240509","-1.1285986494398","-0.903416900558935","-0.665741657969603","-0.560747386925463","-0.616673231682919","-0.376135712543254","-0.744506754132206","-4.41782427520463","-3.91441159570027","-3.59631758269983","-2.87203991077166","-2.6113003501747","-2.57571124969459","-2.59097272488502","-2.59204955902505",
"Colombia","233","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","18.0408416534015","18.341255458227","19.7629161462699","20.434200210588","21.197493368056","22.5738430380138","22.9495127108582","22.4767297097609","22.8918750263205","23.6422323771384","24.7980052060944","24.6217414119262","25.3118461391999","25.3203399811395","25.8685599620259","27.4484407412054","27.3424562330789","28.4706104847373","28.2401133722709","27.0474524299052","28.240387873111","29.2473809915929","28.9775782224582","29.5171268543781","27.7571278256755","27.7197005776679","26.8249721753864","29.9902422981858","29.3970841532359","26.5841514861971","27.6715464479886","28.8650125457803","31.2363151666002","30.7262735194471","30.1245691903646","29.6110286355734","29.2607469690827",
"China, P.R.: Mainland","924","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","15.5992274978369","13.5245701731459","12.6344163237311","10.778899140202","10.2246727199702","10.3548176977403","10.8934697110748","11.6474314016832","12.7022211185857","13.4222136597739","14.8439933330504","15.5807773665848","15.8335916529522","16.3591899846293","16.8654504305586","17.1951851137326","18.2099401505843","22.5004385204673","23.903664337743","24.7323856050582","27.0209720445247","27.857013613482","27.7282826771429","28.2070497691589","29.008644438779","28.9242851407467","29.2316917415372","28.9934492475604","28.0507290018879","25.6846155673926","26.6116425726934","24.857408913124","25.6889327048428","25.7613054260993","25.8964184578843","26.0230628283282","26.1382621934067",
