,Country Name,Country Code,Indicator Name,Indicator Code,Year,Feature Value
2622,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1958,29.4730337078652
2623,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1959,20.52416918429
2624,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1960,25.4321329639889
2625,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1961,26.0012738853503
2626,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1962,22.9741784037559
2627,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1963,20.7111834961998
2628,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1964,18.7087378640777
2629,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1967,16.1165413533835
2630,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1968,17.6295774647887
2631,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1969,17.6477124183007
2632,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1970,28.9601027762728
2633,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1971,29.3485089704832
2634,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1972,29.1973198833927
2635,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1973,28.4920432485461
2636,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1974,28.8581137921771
2637,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1975,28.0349463931669
2638,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1976,26.1439763822031
2639,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1977,28.3735974874142
2640,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1978,32.7575834894755
2641,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1979,37.551171819304
2642,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1980,46.9233748422351
2643,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1981,55.3711432124937
2644,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1982,65.5552738572472
2645,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1983,69.5921808966486
2646,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1984,70.8792397221746
2647,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1985,70.3989613882882
2648,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1986,69.6785614387808
2649,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1987,61.8687308856547
2650,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1988,55.5131390500477
2651,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1989,50.4168013052799
2652,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1990,46.3218601838413
2653,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1991,55.0196757190035
2654,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1992,73.344424704702
2655,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1993,78.194997141569
2656,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1994,82.501074891516
2657,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1995,81.0559385491068
2658,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1996,84.36039408495
2659,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1997,82.9774421776028
2660,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1998,81.9877690338485
2661,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,1999,73.2048553582293
2662,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2000,64.2890343495125
2663,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2001,62.6742076264926
2664,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2002,60.2324001587802
2665,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2004,47.682430132098
2666,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2005,47.9702148209092
2667,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2006,42.9802254281189
2668,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2007,38.1089718606283
2669,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2008,36.6838873196031
2670,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2009,40.1952982339413
2671,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2010,37.5875640697115
2672,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2011,36.9405594357783
2673,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2012,37.1737950499349
2674,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2013,39.7713844021169
2675,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2014,44.7814671995986
2676,Sweden,144,Debt to GDP Ratio,GGXWDG_GDP,2015,43.3966596958351
2677,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1861,39.4182813322566
2678,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1862,40.9099011402123
2679,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1863,51.8493900721721
2680,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1864,61.1048907192872
2681,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1865,68.0489295409882
2682,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1866,69.257704910858
2683,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1867,86.0901740505302
2684,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1868,82.4599607154664
2685,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1869,87.4744197878208
2686,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1870,95.7842917374307
2687,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1871,95.792755800814
2688,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1872,88.7552971223475
2689,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1873,79.6796531271816
2690,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1874,78.6206668719663
2691,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1875,89.7842641878406
2692,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1876,101.305085911474
2693,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1877,91.3649476294912
2694,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1878,97.1508926870417
2695,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1879,98.5786887144994
2696,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1880,91.5818622245402
2697,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1881,111.69787764847
2698,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1882,111.434739552752
2699,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1883,116.33072534835
2700,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1884,117.159932478775
2701,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1885,109.090313781485
2702,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1886,105.902352117034
2703,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1887,115.199610706453
2704,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1888,119.924580196278
2705,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1889,120.934540340501
2706,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1890,105.807685251761
2707,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1891,105.60873343901
2708,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1892,116.890711737145
2709,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1893,116.069768759001
2710,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1894,124.712633353252
2711,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1895,120.827891111976
2712,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1896,123.04912053948
2713,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1897,128.001879208106
2714,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1898,117.023650566987
2715,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1899,116.472080804475
2716,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1900,109.76406673619
2717,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1901,106.82629991545
2718,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1902,110.208185200582
2719,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1903,102.056926232603
2720,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1904,103.70735175857
2721,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1905,100.89244943795
2722,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1906,95.5849110294225
2723,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1907,85.7998289379215
2724,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1908,90.2992682860962
2725,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1909,84.4650459033283
2726,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1910,87.1152408691576
2727,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1911,79.315521048496
2728,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1912,77.6951897082391
2729,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1913,77.2419328473544
2730,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1914,82.0028873285304
2731,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1915,84.3117901938657
2732,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1916,74.9225925877439
2733,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1917,92.0250517503973
2734,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1918,93.5947863858468
2735,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1919,132.254402775143
2736,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1920,159.720009405515
2737,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1921,152.24266952778
2738,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1922,140.920730223803
2739,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1923,143.489280331116
2740,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1924,142.817335725751
2741,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1925,103.777619278848
2742,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1926,89.3940448297042
2743,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1927,99.6560055224631
2744,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1928,97.7361288988865
2745,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1929,97.422812259139
2746,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1930,106.628008252699
2747,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1931,101.3397230111
2748,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1932,79.9918993269407
2749,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1933,86.3515258773808
2750,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1934,89.5009092522279
2751,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1935,80.7179368727547
2752,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1936,80.2261353455325
2753,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1937,72.1432718315055
2754,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1938,71.435531851461
2755,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1939,69.3858944525043
2756,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1940,72.559393889233
2757,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1941,89.4411068664141
2758,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1942,100.48234238956
2759,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1943,102.520619696034
2760,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1944,90.930739498361
2761,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1945,72.4279947100991
2762,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1946,39.8555151982879
2763,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1947,24.2139448242317
2764,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1948,26.9727313151239
2765,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1949,29.5804989028408
2766,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1950,29.4743976177609
2767,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1951,29.9106510967744
2768,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1952,31.6236828579822
2769,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1953,32.4847633639441
2770,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1954,34.0800311634123
2771,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1955,33.8923204619192
2772,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1956,32.9178304842481
2773,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1957,32.1336291472198
2774,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1958,32.0170806324962
2775,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1959,33.1434514956837
2776,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1960,31.4270172933646
2777,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1961,30.0154237269155
2778,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1962,28.9583568899419
2779,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1963,27.1734878540744
2780,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1964,27.2052061778928
2781,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1965,28.3866041242981
2782,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1966,33.440759923264
2783,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1967,33.264663661135
2784,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1968,35.8250531881877
2785,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1969,36.5286608757254
2786,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1970,37.1067817995426
2787,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1971,41.9521552273039
2788,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1972,47.7001500266326
2789,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1973,50.6377562060689
2790,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1974,50.1715185094917
2791,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1975,56.6396066504373
2792,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1976,56.2079534360718
2793,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1977,55.2249298242348
2794,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1978,59.4461413493643
2795,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1979,58.2460735145371
2796,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1980,56.0843791763098
2797,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1981,58.459851914043
2798,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1982,63.1425417806009
2799,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1983,69.4034173687591
2800,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1984,74.9010955574933
2801,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1985,80.90156778121
2802,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1986,85.1178408529161
2803,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1987,89.1143859347246
2804,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1988,90.8344973400192
2805,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1989,93.3121320173651
2806,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1990,95.2229017842478
2807,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1991,98.5903454516894
2808,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1992,105.490837531465
2809,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1993,115.661837428412
2810,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1994,117.865121605253
2811,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1995,108.689247744126
2812,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1996,117.711854738588
2813,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1997,113.426445355868
2814,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1998,110.80770514513
2815,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,1999,109.658759862173
2816,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2000,105.109524508863
2817,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2001,104.729800060051
2818,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2002,101.922924310853
2819,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2003,100.484939347528
2820,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2004,100.089128208881
2821,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2005,101.94049107017
2822,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2006,102.557091691562
2823,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2007,99.7758630973091
2824,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2008,102.39029208064
2825,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2009,112.51944524623
2826,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2010,115.377924170232
2827,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2011,116.498951730759
2828,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2012,123.338680663945
2829,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2013,129.004386473358
2830,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2014,132.528477563198
2831,Italy,136,Debt to GDP Ratio,GGXWDG_GDP,2015,132.712549469192
2832,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,1992,21.53012
2833,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,1993,23.97038
2834,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,1994,21.36007
2835,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,1995,19.13523
2836,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,1996,18.53946
2837,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,1997,20.99641
2838,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,1998,22.73568
2839,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,1999,22.78429
2840,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2000,24.00707
2841,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2001,36.3958
2842,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2002,41.69
2843,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2003,42.3656080940312
2844,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2004,41.4621999117122
2845,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2005,33.9284186227003
2846,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2006,30.7671057087351
2847,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2007,29.8977170808658
2848,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2008,28.2136924146511
2849,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2009,36.007897396523
2850,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2010,40.8153180425956
2851,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2011,43.2689413942501
2852,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2012,52.3690969345485
2853,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2013,54.9874720660933
2854,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2014,53.8972795273715
2855,Slovak Republic,936,Debt to GDP Ratio,GGXWDG_GDP,2015,52.9080014550895
2856,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,1993,21.12055
2857,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,1994,18.51055
2858,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,1995,16.7762597449307
2859,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,1996,20.1218419424321
2860,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,1997,20.7028702430333
2861,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,1998,21.2490725255974
2862,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,1999,22.0158558698303
2863,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2000,29.0106866998201
2864,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2001,28.5409612801937
2865,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2002,28.395809080326
2866,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2003,27.0439271452226
2867,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2004,26.8329436592743
2868,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2005,26.3024094489267
2869,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2006,25.9999873238812
2870,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2007,22.6566455966273
2871,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2008,21.648854318177
2872,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2009,34.4788780684728
2873,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2010,38.1765069347133
2874,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2011,46.4379897171261
2875,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2012,53.8962572043608
2876,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2013,71.0104657670023
2877,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2014,80.8922008764505
2878,Slovenia,961,Debt to GDP Ratio,GGXWDG_GDP,2015,83.1485610578169
2879,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1980,10.7368
2880,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1981,11.6713
2881,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1982,15.3053
2882,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1983,20.2667
2883,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1984,25.6317
2884,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1985,43.8357
2885,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1986,62.8845
2886,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1987,73.5178
2887,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1988,72.7881
2888,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1989,75.2843
2889,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1990,64.7588
2890,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1991,67.3856
2891,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1992,54.303
2892,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1993,52.9082
2893,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1994,51.3712
2894,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1995,47.5464
2895,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1996,42.5647
2896,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1997,41.2268
2897,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1998,50.5498
2898,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,1999,51.9088
2899,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2000,55.3944
2900,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2001,70.1831
2901,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2002,86.9857
2902,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2003,84.7603
2903,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2004,75.39
2904,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2005,63.8722
2905,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2006,48.3626720485362
2906,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2007,43.9061689570819
2907,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2008,35.4906750684864
2908,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2009,33.8537915483107
2909,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2010,28.9286828052838
2910,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2011,21.7193638345911
2911,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2012,17.5951349949369
2912,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2013,15.5393324518889
2913,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2014,13.2776342905059
2914,Solomon Islands,813,Debt to GDP Ratio,GGXWDG_GDP,2015,10.3825675344089
2915,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1914,91.7029702970297
2916,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1915,99.0358306188925
2917,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1916,96.7230320699709
2918,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1917,90.6986666666667
2919,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1918,84.8269230769231
2920,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1919,72.2051282051282
2921,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1920,68.5627240143369
2922,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1921,80.0244399185336
2923,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1922,96.118451025057
2924,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1923,92.104821802935
2925,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1924,89.2865497076023
2926,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1925,87.7951582867784
2927,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1926,88.0
2928,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1927,87.8103448275862
2929,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1928,87.450915141431
2930,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1929,89.6160267111853
2931,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1930,99.6987295825771
2932,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1931,113.674044265594
2933,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1932,124.587982832618
2934,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1933,112.734463276836
2935,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1934,100.409317803661
2936,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1935,87.6482558139535
2937,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1936,72.0234680573664
2938,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1937,68.8918918918919
2939,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1938,68.4502369668246
2940,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1939,68.7869955156951
2941,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1940,64.9523809523809
2942,South Africa,199,Debt to GDP Ratio,GGXWDG_GDP,1941,66.2959641255605
